date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-06-19,6,19,100.0536147289784,1426.738960703773,14.259744283786965,1.0995925061875322,3.803335391720034,0.7757273757468863,True
2023-06-20,6,20,100.72189119174602,341.31349926115183,3.3886724645726454,0.23435426066844234,4.777876708011728,0.9532435232668152,True
2023-06-21,6,21,100.18310372861716,0.0,0.0,0.0,4.98412448352968,1.0,True
2023-06-22,6,22,100.61367443538023,0.0,0.0,0.0,5.017181761961715,1.0,True
2023-06-23,6,23,101.78614829726806,0.0,0.0,0.0,5.0685189531129256,1.0,True
2023-06-24,6,24,100.80284748101568,0.0,0.0,0.0,5.0007366254356524,1.0,True
2023-06-25,6,25,100.75992466717997,0.0,0.0,0.0,5.016332143447141,1.0,True
2023-06-26,6,26,100.03752922959029,367.774697677972,3.676367264468455,0.2773981166752496,4.67323193448804,0.9439671084673218,True
2023-06-27,6,27,100.10837310727585,437.302802755309,4.368293971641079,0.32454023615573235,4.656730235025398,0.9348478991387154,True
2023-06-28,6,28,100.00090035906706,213.83268695518677,2.1383076171053554,0.1493541611277857,4.841501352952193,0.9700744369965361,True
2023-06-29,6,29,100.00971887348034,73.71588749862876,0.7370872384101468,0.03405677408114057,4.993862367340148,0.9932264674265399,True
2023-06-30,6,30,100.00810722929339,1585.8117146306506,15.856831596610302,1.0724540531323679,3.7933217821555236,0.7795923837356732,True
2023-07-01,7,1,100.09526171464273,1150.3477117868704,11.492529137556453,0.8317635785895813,4.035652694764336,0.8291159966853522,True
2023-07-02,7,2,100.03348126054931,2641.9702827632095,26.410860138735732,1.9670992117941524,2.78746436901762,0.5862713415521726,True
2023-07-03,7,3,100.03388108665673,3094.161551920794,30.93113571431266,2.3835946948269733,2.353650693837845,0.4968395134163012,True
2023-07-04,7,4,100.09222313128171,1254.1033802125016,12.529478724511995,0.9879482154429313,3.900880724411534,0.7979172052044962,True
2023-07-05,7,5,100.22294375085953,692.6117859312452,6.910710861307197,0.5042197105056456,4.395264448814059,0.8970871842607085,True
2023-07-06,7,6,100.01551414134147,117.4133781316877,1.1739516527981813,0.051193671832404655,4.928408385506109,0.9897193247084957,True
2023-07-07,7,7,100.21408284847098,432.2891351404701,4.313656552583675,0.2792287173796297,4.67531214322587,0.9436418579974118,True
2023-07-08,7,8,100.00990615506055,8.679717743095182,0.08678858001964022,0.004010033607343581,5.003557847425208,0.9991992053422715,True
2023-07-09,7,9,100.04781125032977,463.3029301562507,4.630815250890595,0.36012179130767696,4.619769528521788,0.9276848091295276,True
2023-07-10,7,10,100.01160179787763,751.1375690327967,7.510504336795221,0.5450275284532913,4.3767128262613095,0.88926121876153,True
2023-07-11,7,11,100.04148823346429,1412.6364550034632,14.120506201455433,1.107280604883876,3.7732437841420863,0.7731226162144305,True
2023-07-12,7,12,100.01215608885485,1406.0234858295735,14.058525891396695,1.0320830932079637,3.801924108057692,0.7864953339461843,True
2023-07-13,7,13,100.11628620049589,391.7408157952576,3.912858044002408,0.29442469540974614,4.658004183082643,0.9405494349069028,True
2023-07-14,7,14,100.01054682453355,667.2125407411295,6.671421784261816,0.5099874883480264,4.490628265116502,0.8980150618461943,True
2023-07-15,7,15,100.00832582861472,14.085174523625163,0.1408400191376373,0.006507357137271963,5.017625253944825,0.9987047799807437,True
2023-07-16,7,16,100.01117997902053,72.09126657016074,0.720832076826645,0.03264788791512917,4.993747097150797,0.9935047110280569,True
2023-07-17,7,17,100.35491253862597,0.0,0.0,0.0,4.992657387155386,1.0,True
2023-07-18,7,18,100.0126710519782,234.7980491882458,2.3476830157472492,0.16417623650219199,4.824541817739669,0.9670904960518675,True
2023-07-19,7,19,100.01042767968599,297.870324491062,2.978392667663445,0.21509168419493524,4.764643044283691,0.9568065979569462,True
2023-07-20,7,20,100.01911413028975,388.5952782056219,3.885210157924603,0.29817160887070426,4.675198872390755,0.9400463709683105,True
2023-07-21,7,21,100.00411954333886,470.6642731165282,4.70644884696531,0.37244270654574424,4.6087171810983385,0.9252297226054518,True
2023-07-22,7,22,100.97922061829729,0.0,0.0,0.0,5.022940715099013,1.0,True
2023-07-23,7,23,100.89152990909669,0.0,0.0,0.0,5.006731188608591,1.0,True
2023-07-24,7,24,100.00379885418285,169.0922897875986,1.690858664620879,0.11466299704530815,4.884505753856807,0.9770635874164846,True
2023-07-25,7,25,100.08665549557165,708.8819071448357,7.0826815386612685,0.48275955722144903,4.452668506302065,0.9021848660323101,True
2023-07-26,7,26,100.0480499096841,454.0063447708052,4.537882999025451,0.31390905551013093,4.650908395752025,0.9367732935618148,True
2023-07-27,7,27,100.03000210201665,1130.617411740464,11.302783044904785,0.8895042441960654,3.992040969233111,0.8177822379378908,True
2023-07-28,7,28,100.07095574911085,44.114449334879474,0.4408316979152209,0.018764608970037344,5.019298800412144,0.9962754321561152,True
