date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-07-28,7,28,200.7961407464809,6297.307893472987,31.361697839719824,4.882646764566797,5.395910941955855,0.5249677139557891,True
2023-07-29,7,29,200.10017118825206,7035.505377628432,35.15991683490118,5.305154415473369,4.90969653922048,0.4806429933237953,True
2023-07-30,7,30,200.00926372723208,6966.336511716734,34.830069277277374,5.162071912058006,5.000356258556951,0.49204345404533034,True
2023-07-31,7,31,200.2564207882501,10681.71840673935,53.34020434747575,7.371098010435542,3.03208974797092,0.29145775490986325,True
2023-08-01,8,1,200.03549531741731,6299.1779538250485,31.49030097798134,4.966790558031949,5.308398669512302,0.516622959631956,True
2023-08-02,8,2,200.05066883189784,5969.415754534013,29.8395191047829,4.544119200496778,5.643826204826333,0.5539709902526062,True
2023-08-03,8,3,200.1651017136233,6121.059314698192,30.580052478156787,4.760929342041094,5.47089364245325,0.5346939299813953,True
2023-08-04,8,4,200.00513299775588,6398.5371005869965,31.9918644320933,4.944545329220077,5.286311312267323,0.5167027060892116,True
2023-08-05,8,5,200.0230738931471,6441.174191690889,32.20215581294277,4.8801492906391974,5.313456326837207,0.5212538650433526,True
2023-08-06,8,6,200.29180702166676,6249.039215588471,31.19967465724884,4.575826462069946,5.582985516318297,0.549570710452707,True
2023-08-07,8,7,200.01586206100262,6350.444689731882,31.749705369842452,4.967107228122293,5.305953776991636,0.5164919953605195,True
2023-08-08,8,8,200.01023648201908,6241.058144759056,31.20369364355072,4.834079818832741,5.414133694433484,0.5283002434936521,True
2023-08-09,8,9,200.00781552368284,6824.504722383242,34.12119023706428,5.161449511459275,5.069673397911261,0.4955148562693955,True
2023-08-10,8,10,200.01452888483632,6428.808899045347,32.14170957924214,4.888662547208573,5.380579741951034,0.5239509975951068,True
2023-08-11,8,11,200.2369906585224,6650.629968482609,33.213793048979525,5.176211974444133,5.122194269420152,0.4973773755013713,True
2023-08-12,8,12,200.09140494040503,6458.194373452432,32.27622083705161,5.083747998398402,5.222740810182544,0.5067429759234988,True
2023-08-13,8,13,200.14422536102467,7377.93237479062,36.86307891962478,5.469646866967546,4.845111860721612,0.46972614567467197,True
2023-08-14,8,14,200.07412585426923,6582.067565404706,32.89814481158337,5.076638731872543,5.184302299065336,0.5052462813531515,True
2023-08-15,8,15,200.06373947096762,6596.36410202501,32.97131264000114,4.91603710389392,5.278155682733535,0.5177610226929705,True
2023-08-16,8,16,200.05477322061574,6473.153227891583,32.3569046800655,4.977759283324216,5.294539401156364,0.5154191446122347,True
2023-08-17,8,17,200.11191355620008,7755.963829991639,38.75813134840384,5.931597479844056,4.460698728709837,0.4292312920255524,True
2023-08-18,8,18,200.12730660308927,7063.448002565403,35.29477372407893,5.352657536915813,4.908657860042217,0.47836536254381096,True
2023-08-19,8,19,200.01003723656993,8018.245039821815,40.089213274521384,5.684594572791223,4.600050154558838,0.44727360803488697,True
2023-08-20,8,20,200.15576853040085,6643.502150318553,33.1916596713499,5.082375215015791,5.202812025657398,0.5058548671902313,True
2023-08-21,8,21,200.05920916097313,7114.4201637024,35.56157296402158,5.440497798016029,4.883645848558581,0.4730315671439633,True
2023-08-22,8,22,200.03195535199524,6856.107729066629,34.27506228693296,5.431769288702594,4.908352560127652,0.47469001157688695,True
2023-08-23,8,23,200.1663713302881,6856.626327643998,34.254636690846034,5.326468523536835,5.00631809370669,0.48450803052025315,True
2023-08-24,8,24,200.08578911894114,6697.2109499121225,33.47169721249399,5.076880593855499,5.188087256391361,0.5054168052037876,True
2023-08-25,8,25,200.01905604131792,7069.422520728193,35.3437450443115,5.354033158239687,5.011734693533414,0.4834889962036087,True
2023-08-26,8,26,200.1196740062299,6526.387925821256,32.612425331145026,5.048585073096882,5.226869306894999,0.508675248179062,True
2023-08-27,8,27,200.0006656596249,6698.639314842534,33.49308509924035,5.243756675858917,5.086914470147499,0.492408905312408,True
2023-08-28,8,28,200.25379460317077,7287.759915363947,36.39261832618753,5.737723219265657,4.66523965813329,0.44845297566799935,True
2023-08-29,8,29,200.03925204866712,7482.597372584894,37.40564562181261,5.670365391665492,4.607864215168426,0.4483130258254488,True
2023-08-30,8,30,200.00616274976176,9290.723117932028,46.45218422372385,6.599590003649428,3.6746352616123246,0.35765570315424716,True
2023-08-31,8,31,200.01789558929613,7817.841033977755,39.08570786101263,5.847357770605619,4.445218817108314,0.43188591109581775,True
2023-09-01,9,1,200.0848265770335,7796.995775972539,38.96845107827636,5.745745511697556,4.5157966689121265,0.4400699806550737,True
2023-09-02,9,2,200.18054500618157,11332.588366983367,56.61183691269008,7.652473396802219,2.713747314904558,0.26178752993748916,True
2023-09-03,9,3,200.14779528522624,10175.269361318491,50.83877814800776,7.124008978137471,3.208695389174542,0.3105378103457017,True
2023-09-04,9,4,200.17920646512783,8932.14216603652,44.62072921441289,6.493764501239024,3.8308724381308084,0.3710418546072989,True
2023-09-05,9,5,200.33998756240135,7523.085703322588,37.551593143527164,5.622336576113836,4.642157231420409,0.45225388786469106,True
2023-09-06,9,6,200.2697380377288,8221.232938111876,41.050799879525876,6.132555083212575,4.22018520537763,0.4076394353317945,True
2023-09-07,9,7,200.04717167132642,7587.742289154727,37.929765393640444,5.776032269181821,4.511307639104013,0.43853004560201475,True
2023-09-08,9,8,200.00524623759185,7120.6816815677785,35.60247451263814,5.261487657737687,4.969931290680079,0.48575190946009017,True
2023-09-09,9,9,200.01479590579464,7392.630036423593,36.9604158679614,5.712323008617913,4.650019812040055,0.44874213221067677,True
2023-09-10,9,10,200.15974394488657,9131.727283959895,45.622197071126806,6.525812949569886,3.7497064013135937,0.3649164848286912,True
2023-09-11,9,11,200.01093508027031,12147.641387051292,60.73488623097574,8.019509493190785,2.2715462158195,0.22073014470523739,True
2023-09-12,9,12,200.0814129378408,10654.382445860878,53.250235938562014,7.323102635869214,2.9853249767106647,0.28960042102517425,True
2023-09-13,9,13,200.0254233061337,13661.226888932997,68.29745270942307,8.727143589914533,1.5783716333166034,0.15315795466087614,True
2023-09-14,9,14,200.02106333614165,12140.642029728777,60.69681776126772,8.075357607657903,2.218279133478688,0.21550004039036572,True
2023-09-15,9,15,200.2168762812526,10349.6521325019,51.69220659482936,7.095383729342328,3.209583803709047,0.3114598656827273,True
2023-09-16,9,16,200.09798557784382,7709.245454593047,38.52735164889469,5.9255390659458875,4.43614739350636,0.4281298619550074,True
2023-09-17,9,17,200.01797808564822,7848.557325163309,39.23925939198593,5.962365774004582,4.350197052623162,0.4218347200165079,True
